id_bien;Date mutation;Valeur fonciere;Commune;Code departement;id_codedep_codecom;Surface Carrez du 1er lot;Nombre de lots;Type local;Nombre pieces principales
27619;2020/06/04;130500;LORIENT;56;56121;73,8;2;Appartement;3
27620;2020/06/04;150000;PLOEMEUR;56;56162;50,77;1;Appartement;3
27621;2020/06/04;133000;PLOEREN;56;56164;59,31;1;Appartement;3
27622;2020/06/04;125000;VILLENEUVE-D'ASCQ;59;59009;64,68;2;Appartement;4
27623;2020/06/04;92900;CROIX;59;59163;45,8;1;Appartement;2
27624;2020/06/04;93500;LILLE;59;59350;22,53;1;Appartement;1
27625;2020/06/04;100000;COMPIEGNE;60;60159;66,18;1;Appartement;3
27626;2020/06/04;90000;CREIL;60;60175;62,6;2;Appartement;4
27627;2020/06/04;140000;MARGNY LES COMPIEGNE;60;60382;54,62;2;Appartement;3
27628;2020/06/04;100000;LE PLESSIS BELLEVILLE;60;60500;31,41;1;Appartement;1
27629;2020/06/04;6000;VENETTE;60;60665;15,79;1;Appartement;1
27630;2020/06/04;357965;ARRAS;62;62041;215,53;1;Maison;4
27631;2020/06/04;9500;PONTGIBAUD;63;63285;42;1;Appartement;1
27632;2020/06/04;52600;RIOM;63;63300;38,21;1;Appartement;2
27633;2020/06/04;318250;LONS;64;64348;159,15;1;Maison;4
27634;2020/06/04;90000;PAU;64;64445;46;1;Appartement;2
27635;2020/06/04;30000;AMELIE LES BAINS;66;66003;20,95;1;Appartement;1
27636;2020/06/04;162000;PUYVALADOR;66;66154;111,39;1;Maison;2
27637;2020/06/04;192660;ANSE;69;69009;64;1;Appartement;3
27638;2020/06/04;308000;CALUIRE ET CUIRE;69;69034;54,21;2;Appartement;2
27639;2020/06/04;255545;CALUIRE ET CUIRE;69;69034;68,09;2;Appartement;3
27640;2020/06/04;387600;ECULLY;69;69081;101,45;2;Appartement;4
27641;2020/06/04;181820;SAINT-DIDIER-AU-MONT-D OR;69;69194;62,8;1;Appartement;2
27642;2020/06/04;100000;FEYZIN;69;69276;78,2;2;Appartement;4
27643;2020/06/04;170000;LYON 1ER;69;69381;39,92;1;Appartement;2
27644;2020/06/04;112000;LYON 2EME;69;69382;23,39;1;Appartement;1
27645;2020/06/04;189900;LYON 3EME;69;69383;28,54;3;Appartement;2
27646;2020/06/04;65000;LYON 7EME;69;69387;18,41;1;Appartement;1
27647;2020/06/04;485325;LYON 7EME;69;69387;103,03;2;Appartement;5
27648;2020/06/04;295000;LYON 7EME;69;69387;72,5;1;Appartement;3
27649;2020/06/04;306000;LYON 7EME;69;69387;79,79;1;Appartement;4
27650;2020/06/04;255000;LYON 8EME;69;69388;62,73;1;Appartement;3
27651;2020/06/04;170000;SAINT-REMY;71;71475;90,53;1;Maison;4
27652;2020/06/04;800000;MEGEVE;74;74173;72,47;1;Appartement;1
27653;2020/06/04;184000;VALLORCINE;74;74290;34,2;1;Appartement;3
27654;2020/06/04;99250;VERCHAIX;74;74294;27,69;1;Appartement;1
27655;2020/06/04;357000;PARIS 01;75;75101;24,6;1;Appartement;1
27656;2020/06/04;232625;PARIS 04;75;75104;15,08;1;Appartement;1
27657;2020/06/04;1630000;PARIS 07;75;75107;112,87;2;Appartement;5
27658;2020/06/04;2703385;PARIS 07;75;75107;148,36;1;Appartement;1
27659;2020/06/04;298000;PARIS 08;75;75108;20,88;2;Appartement;1
27660;2020/06/04;285000;PARIS 10;75;75110;46,21;2;Appartement;2
27661;2020/06/04;870000;PARIS 10;75;75110;87,44;6;Appartement;2
27662;2020/06/04;1600000;PARIS 10;75;75110;112,55;2;Appartement;4
27663;2020/06/04;1809950;PARIS 10;75;75110;117,08;2;Appartement;3
27664;2020/06/04;300000;PARIS 10;75;75110;36,05;1;Appartement;2
27665;2020/06/04;425000;PARIS 10;75;75110;37,62;1;Appartement;2
27666;2020/06/04;769000;PARIS 10;75;75110;68,84;2;Appartement;3
27667;2020/06/04;215000;PARIS 11;75;75111;36,11;1;Appartement;2
27668;2020/06/04;200000;PARIS 11;75;75111;51,04;1;Appartement;3
27669;2020/06/04;600000;PARIS 11;75;75111;56,5;2;Appartement;3
27670;2020/06/04;448000;PARIS 11;75;75111;42,77;1;Appartement;3
27671;2020/06/04;603113;PARIS 12;75;75112;49,9;1;Appartement;2
27672;2020/06/04;472000;PARIS 14;75;75114;37,14;2;Appartement;2
27673;2020/06/04;795000;PARIS 14;75;75114;93,24;2;Appartement;4
27674;2020/06/04;286000;PARIS 15;75;75115;25,24;1;Appartement;2
27675;2020/06/04;142656;PARIS 15;75;75115;10,58;1;Appartement;1
27676;2020/06/04;740000;PARIS 15;75;75115;67,76;2;Appartement;3
27677;2020/06/04;350000;PARIS 15;75;75115;30,05;2;Appartement;2
27678;2020/06/04;227000;PARIS 16;75;75116;18,54;1;Appartement;1
27679;2020/06/04;475000;PARIS 16;75;75116;95,63;2;Appartement;4
27680;2020/06/04;258000;PARIS 16;75;75116;22,35;2;Appartement;1
27681;2020/06/04;835000;PARIS 16;75;75116;77,25;2;Appartement;2
27682;2020/06/04;6500000;PARIS 16;75;75116;317,05;2;Appartement;6
27683;2020/06/04;551594;PARIS 17;75;75117;49,13;1;Appartement;2
27684;2020/06/04;1074850;PARIS 17;75;75117;95,02;2;Appartement;2
27685;2020/06/04;127400;PARIS 17;75;75117;12,4;1;Appartement;1
27686;2020/06/04;255550;PARIS 17;75;75117;25,87;2;Appartement;1
27687;2020/06/04;380000;PARIS 17;75;75117;34,08;1;Appartement;2
27688;2020/06/04;1020000;PARIS 17;75;75117;81,32;1;Appartement;3
27689;2020/06/04;379000;PARIS 17;75;75117;32,04;2;Appartement;1
27690;2020/06/04;453000;PARIS 17;75;75117;45,4;3;Appartement;3
27691;2020/06/04;159000;PARIS 17;75;75117;14,33;1;Appartement;1
27692;2020/06/04;468000;PARIS 18;75;75118;41,1;1;Appartement;2
27693;2020/06/04;148000;PARIS 18;75;75118;17,48;1;Appartement;1
27694;2020/06/04;1300000;PARIS 18;75;75118;112,67;3;Appartement;5
27695;2020/06/04;285000;PARIS 18;75;75118;19,14;1;Appartement;1
27696;2020/06/04;235000;PARIS 18;75;75118;24,38;1;Appartement;1
27697;2020/06/04;88000;PARIS 18;75;75118;11,45;1;Appartement;1
27698;2020/06/04;240000;PARIS 18;75;75118;24,12;1;Appartement;3
27699;2020/06/04;190000;PARIS 18;75;75118;17,91;2;Appartement;1
27700;2020/06/04;281500;PARIS 18;75;75118;30,18;2;Appartement;2
27701;2020/06/04;169000;PARIS 19;75;75119;22,88;2;Appartement;1
27702;2020/06/04;272700;PARIS 19;75;75119;27,53;1;Appartement;2
27703;2020/06/04;322000;PARIS 19;75;75119;34,35;1;Appartement;2
27704;2020/06/04;310000;PARIS 19;75;75119;31,3;2;Appartement;2
27705;2020/06/04;242500;PARIS 19;75;75119;34,7;1;Appartement;2
27706;2020/06/04;414000;PARIS 19;75;75119;35,57;1;Appartement;2
27707;2020/06/04;415200;PARIS 19;75;75119;81,74;2;Appartement;4
27708;2020/06/04;499000;PARIS 20;75;75120;47,72;2;Appartement;3
27709;2020/06/04;875000;PARIS 20;75;75120;92,3;1;Appartement;4
27710;2020/06/04;345800;PARIS 20;75;75120;35,01;2;Appartement;2
27711;2020/06/04;186000;GONFREVILLE L ORCHER;76;76305;106,62;1;Maison;4
27712;2020/06/04;47000;LE HAVRE;76;76351;21,2;1;Appartement;1
27713;2020/06/04;54000;ROUEN;76;76540;27,24;1;Appartement;1
27714;2020/06/04;56818;ROUEN;76;76540;16,22;1;Appartement;1
27715;2020/06/04;52281;ROUEN;76;76540;15,82;1;Appartement;1
27716;2020/06/04;54340;ROUEN;76;76540;16,22;1;Appartement;1
27717;2020/06/04;53768;ROUEN;76;76540;16,03;1;Appartement;1
27718;2020/06/04;68000;AVON;77;77014;44,27;2;Appartement;2
27719;2020/06/04;238000;BUSSY-SAINT-GEORGES;77;77058;64,34;1;Appartement;3
27720;2020/06/04;230000;BUSSY-SAINT-GEORGES;77;77058;60,76;1;Appartement;3
27721;2020/06/04;72000;CHELLES;77;77108;15,66;1;Appartement;1
27722;2020/06/04;116000;COURTRY;77;77139;34,06;1;Appartement;2
27723;2020/06/04;123000;GUIGNES;77;77222;53,69;1;Appartement;3
27724;2020/06/04;125000;LIEUSAINT;77;77251;40,71;1;Appartement;1
27725;2020/06/04;205000;LIEUSAINT;77;77251;71,53;2;Appartement;4
27726;2020/06/04;194000;MEAUX;77;77284;68,86;1;Maison;3
27727;2020/06/04;105000;MEAUX;77;77284;23,25;1;Appartement;1
27728;2020/06/04;215000;MEAUX;77;77284;45,2;1;Appartement;2
27729;2020/06/04;179700;MELUN;77;77288;92,26;1;Appartement;4
27730;2020/06/04;340000;MELUN;77;77288;87,8;1;Appartement;4
27731;2020/06/04;317000;PONTAULT COMBAULT;77;77373;98,94;1;Maison;4
27732;2020/06/04;102080;PONTAULT COMBAULT;77;77373;17,53;1;Appartement;1
27733;2020/06/04;291000;ROISSY-EN-BRIE;77;77390;74,04;1;Maison;3
27734;2020/06/04;260000;SAVIGNY-LE-TEMPLE;77;77445;117,29;1;Maison;5
27735;2020/06/04;158654;THORIGNY SUR MARNE;77;77464;53,36;3;Appartement;3
27736;2020/06/04;146000;VILLENOY;77;77513;43,9;1;Appartement;2
27737;2020/06/04;178000;BOIS D ARCY;78;78073;68,69;2;Appartement;4
27738;2020/06/04;248900;CARRIERES SOUS POISSY;78;78123;82,96;1;Appartement;4
27739;2020/06/04;782100;CHAMBOURCY;78;78133;149,03;1;Maison;5
27740;2020/06/04;139500;ELANCOURT;78;78208;54,06;2;Appartement;2
27741;2020/06/04;283000;MAISONS-LAFFITTE;78;78358;55,48;2;Appartement;3
27742;2020/06/04;150000;MANTES-LA-JOLIE;78;78361;81,45;2;Appartement;5
27743;2020/06/04;111000;MANTES-LA-VILLE;78;78362;66,66;2;Appartement;4
27744;2020/06/04;175000;MAUREPAS;78;78383;67,88;2;Appartement;3
27745;2020/06/04;106000;MAUREPAS;78;78383;25,38;2;Appartement;1
27746;2020/06/04;84000;MEULAN-EN-YVELINES;78;78401;30,57;1;Appartement;2
27747;2020/06/04;244000;NOISY LE ROI;78;78455;53,27;2;Appartement;2
27748;2020/06/04;233000;SARTROUVILLE;78;78586;58,83;1;Appartement;3
27749;2020/06/04;100000;TRAPPES;78;78621;56,08;2;Appartement;3
27750;2020/06/04;108500;TRAPPES;78;78621;65,59;2;Appartement;4
27751;2020/06/04;197400;VELIZY VILLACOUBLAY;78;78640;62,75;2;Appartement;3
27752;2020/06/04;281600;VERSAILLES;78;78646;39,43;2;Appartement;2
27753;2020/06/04;308350;VESINET (LE);78;78650;72,2;2;Appartement;4
27754;2020/06/04;262750;VILLENNES-SUR-SEINE;78;78672;78,04;2;Appartement;3
27755;2020/06/04;784500;VIROFLAY;78;78686;118,19;1;Maison;4
27756;2020/06/04;111000;NIORT;79;79191;82,79;1;Appartement;3
27757;2020/06/04;34000;ABBEVILLE;80;80001;38,4;1;Appartement;2
27758;2020/06/04;208860;AMIENS;80;80021;65,2;2;Appartement;3
27759;2020/06/04;65500;FORT-MAHON-PLAGE;80;80333;28,7;1;Appartement;1
27760;2020/06/04;108000;LES ARCS;83;83004;44,2;1;Appartement;3
27761;2020/06/04;18000;LES ARCS;83;83004;16;1;Appartement;3
27762;2020/06/04;290000;BANDOL;83;83009;35;1;Appartement;2
27763;2020/06/04;25000;BARGEMON;83;83011;39,38;1;Appartement;1
27764;2020/06/04;115000;GRIMAUD;83;83068;31,06;1;Appartement;1
27765;2020/06/04;226900;HYERES;83;83069;86,18;2;Appartement;3
27766;2020/06/04;130000;HYERES;83;83069;61,75;1;Appartement;2
27767;2020/06/04;299000;HYERES;83;83069;73,09;2;Appartement;3
27768;2020/06/04;80000;HYERES;83;83069;20,35;1;Appartement;1
27769;2020/06/04;124550;HYERES;83;83069;19,94;1;Appartement;1
27770;2020/06/04;175000;SAINT-CYR-SUR-MER;83;83112;44;1;Appartement;2
27771;2020/06/04;108000;LA SEYNE SUR MER;83;83126;64,02;2;Appartement;4
27772;2020/06/04;138000;LA SEYNE SUR MER;83;83126;76,9;2;Appartement;4
27773;2020/06/04;186000;LA SEYNE SUR MER;83;83126;56,25;1;Appartement;3
27774;2020/06/04;74000;TOULON;83;83137;23,11;1;Appartement;1
27775;2020/06/04;64500;AVIGNON;84;84007;19,31;1;Appartement;1
27776;2020/06/04;81000;CAVAILLON;84;84035;37,15;1;Appartement;2
27777;2020/06/04;160000;CHATEAUNEUF-DU-PAPE;84;84037;68,9;2;Appartement;3
27778;2020/06/04;140060;LIMOGES;87;87085;88,78;1;Maison;4
27779;2020/06/04;40700;EPINAL;88;88160;44,15;1;Appartement;2
27780;2020/06/04;28000;LAVELINE-DEVANT-BRUYERES;88;88262;46,39;4;Appartement;2
27781;2020/06/04;150000;ARPAJON;91;91021;51,3;2;Appartement;3
27782;2020/06/04;277000;ARPAJON;91;91021;91,76;1;Maison;4
27783;2020/06/04;275000;BRETIGNY SUR ORGE;91;91103;91,74;2;Maison;4
27784;2020/06/04;140500;BRETIGNY SUR ORGE;91;91103;40,29;1;Appartement;2
27785;2020/06/04;187000;BRUNOY;91;91114;47,6;2;Appartement;2
27786;2020/06/04;151000;BRUNOY;91;91114;60,06;2;Appartement;2
27787;2020/06/04;248730;CHAMPCUEIL;91;91135;93,48;1;Maison;5
27788;2020/06/04;127000;CORBEIL ESSONNES;91;91174;72,3;1;Appartement;3
27789;2020/06/04;299800;DRAVEIL;91;91201;83,94;2;Appartement;4
27790;2020/06/04;123725;ETAMPES;91;91223;56,25;2;Appartement;3
27791;2020/06/04;152000;EVRY-COURCOURONNES;91;91228;47,39;1;Appartement;2
27792;2020/06/04;31000;LINAS;91;91339;16,35;1;Appartement;1
27793;2020/06/04;189000;LONGJUMEAU;91;91345;64,31;1;Appartement;3
27794;2020/06/04;62500;MENNECY;91;91386;28;1;Appartement;1
27795;2020/06/04;91000;MONTLHERY;91;91425;40,47;2;Appartement;2
27796;2020/06/04;131000;MORIGNY-CHAMPIGNY;91;91433;50,21;2;Appartement;2
27797;2020/06/04;195000;ORSAY;91;91471;64,14;2;Appartement;3
27798;2020/06/04;205000;PALAISEAU;91;91477;48,23;2;Appartement;2
27799;2020/06/04;72000;SAINTE-GENEVIEVE-DES-BOIS;91;91549;62,25;1;Appartement;3
27800;2020/06/04;100000;SAINT-VRAIN;91;91579;31,42;2;Appartement;1
27801;2020/06/04;448000;VERRIERES LE BUISSON;91;91645;93,48;1;Appartement;3
27802;2020/06/04;121900;YERRES;91;91691;47,78;2;Appartement;3
27803;2020/06/04;159000;ANTONY;92;92002;24,82;2;Appartement;1
27804;2020/06/04;129320;ANTONY;92;92002;16,37;1;Appartement;1
27805;2020/06/04;270000;CHATENAY-MALABRY;92;92019;76,7;2;Appartement;4
27806;2020/06/04;290500;CLICHY;92;92024;37,19;2;Appartement;2
27807;2020/06/04;212300;CLICHY;92;92024;25,45;2;Appartement;1
27808;2020/06/04;574300;CLICHY;92;92024;76,43;2;Appartement;4
27809;2020/06/04;228500;CLICHY;92;92024;31,59;1;Appartement;2
27810;2020/06/04;325000;COURBEVOIE;92;92026;30;1;Appartement;3
27811;2020/06/04;363000;COURBEVOIE;92;92026;51,32;1;Appartement;3
27812;2020/06/04;339500;COURBEVOIE;92;92026;56,2;2;Appartement;3
27813;2020/06/04;500000;COURBEVOIE;92;92026;83,97;2;Appartement;5
27814;2020/06/04;445000;COURBEVOIE;92;92026;80;2;Appartement;3
27815;2020/06/04;170000;ISSY-LES-MOULINEAUX;92;92040;18,51;1;Appartement;1
27816;2020/06/04;294000;LEVALLOIS-PERRET;92;92044;30,29;2;Appartement;1
27817;2020/06/04;380000;LEVALLOIS-PERRET;92;92044;42,59;2;Appartement;3
27818;2020/06/04;158000;NANTERRE;92;92050;23,81;2;Appartement;1
27819;2020/06/04;270000;NANTERRE;92;92050;49,2;2;Appartement;2
27820;2020/06/04;156240;NEUILLY-SUR-SEINE;92;92051;12,2;1;Appartement;1
27821;2020/06/04;833000;NEUILLY-SUR-SEINE;92;92051;81,14;2;Appartement;4
27822;2020/06/04;342000;LE PLESSIS-ROBINSON;92;92060;71,14;1;Appartement;3
27823;2020/06/04;380000;LE PLESSIS-ROBINSON;92;92060;71,18;2;Appartement;3
27824;2020/06/04;1190000;PUTEAUX;92;92062;41,89;2;Appartement;3
27825;2020/06/04;198400;RUEIL-MALMAISON;92;92063;30,07;2;Appartement;1
27826;2020/06/04;883560;RUEIL-MALMAISON;92;92063;106,6;1;Maison;4
27827;2020/06/04;150000;AUBERVILLIERS;93;93001;37,72;1;Appartement;2
27828;2020/06/04;148263;AUBERVILLIERS;93;93001;94,93;1;Appartement;5
27829;2020/06/04;185000;AULNAY SOUS BOIS;93;93005;74,06;2;Appartement;4
27830;2020/06/04;110200;BONDY;93;93010;41,92;2;Appartement;2
27831;2020/06/04;60000;EPINAY SUR SEINE;93;93031;29,4;1;Appartement;2
27832;2020/06/04;115900;GAGNY;93;93032;25,51;1;Appartement;1
27833;2020/06/04;157000;LIVRY-GARGAN;93;93046;58,05;2;Appartement;3
27834;2020/06/04;94100;NOISY-LE-GRAND;93;93051;17,03;1;Appartement;1
27835;2020/06/04;104000;LE RAINCY;93;93062;24,41;1;Appartement;1
27836;2020/06/04;299920;SAINT-DENIS;93;93066;63,44;1;Appartement;3
27837;2020/06/04;438550;SAINT-OUEN-SUR-SEINE;93;93070;65,47;1;Appartement;3
27838;2020/06/04;66500;SAINT-OUEN-SUR-SEINE;93;93070;17,76;1;Appartement;1
27839;2020/06/04;195000;ARCUEIL;94;94003;31,09;1;Appartement;2
27840;2020/06/04;249035;ARCUEIL;94;94003;61,27;1;Appartement;4
27841;2020/06/04;144500;BOISSY-SAINT-LEGER;94;94004;33,45;2;Appartement;2
27842;2020/06/04;214000;BONNEUIL-SUR-MARNE;94;94011;60,36;1;Appartement;3
27843;2020/06/04;179000;BONNEUIL-SUR-MARNE;94;94011;55,01;2;Appartement;3
27844;2020/06/04;350000;CHAMPIGNY-SUR-MARNE;94;94017;78,29;1;Maison;5
27845;2020/06/04;117700;CHAMPIGNY-SUR-MARNE;94;94017;25,41;1;Appartement;2
27846;2020/06/04;330282;CHAMPIGNY-SUR-MARNE;94;94017;81,61;1;Maison;4
27847;2020/06/04;143000;CHAMPIGNY-SUR-MARNE;94;94017;38,74;1;Appartement;2
27848;2020/06/04;169000;CHAMPIGNY-SUR-MARNE;94;94017;38,41;1;Appartement;2
27849;2020/06/04;730000;CHARENTON-LE-PONT;94;94018;91,5;1;Appartement;4
27850;2020/06/04;293020;CHOISY-LE-ROI;94;94022;92,89;1;Appartement;5
27851;2020/06/04;206900;L'HAY-LES-ROSES;94;94038;55,54;2;Appartement;3
27852;2020/06/04;146500;MAISONS-ALFORT;94;94046;29,87;2;Appartement;2
27853;2020/06/04;80874;MAISONS-ALFORT;94;94046;20,32;1;Appartement;1
27854;2020/06/04;198000;LE PERREUX-SUR-MARNE;94;94058;40,26;3;Appartement;2
27855;2020/06/04;455520;SAINT-MANDE;94;94067;48,83;2;Appartement;2
27856;2020/06/04;117000;VILLENEUVE-SAINT-GEORGES;94;94078;47,5;2;Appartement;3
27857;2020/06/04;128000;ARGENTEUIL;95;95018;63,99;2;Appartement;3
27858;2020/06/04;84500;ARNOUVILLE;95;95019;22,78;3;Appartement;1
27859;2020/06/04;103000;BEAUMONT-SUR-OISE;95;95052;28,95;1;Appartement;1
27860;2020/06/04;208000;COURDIMANCHE;95;95183;68,62;1;Appartement;3
27861;2020/06/04;174010;DEUIL LA BARRE;95;95197;77,12;3;Appartement;4
27862;2020/06/04;183000;DOMONT;95;95199;81;1;Appartement;5
27863;2020/06/04;172000;EAUBONNE;95;95203;72,06;1;Appartement;4
27864;2020/06/04;189500;ERAGNY-SUR-OISE;95;95218;58,14;1;Appartement;3
27865;2020/06/04;167000;FRANCONVILLE LA GARENNE;95;95252;55,2;2;Appartement;2
27866;2020/06/04;201000;GROSLAY;95;95288;79,57;1;Appartement;3
27867;2020/06/04;195000;MERY-SUR-OISE;95;95394;37,3;1;Appartement;2
27868;2020/06/04;165000;MONTMAGNY;95;95427;72,14;2;Appartement;3
27869;2020/06/04;448000;ST GRATIEN;95;95555;91,74;2;Appartement;4
27870;2020/06/04;160000;ST LEU LA FORET;95;95563;84,07;1;Appartement;4
27871;2020/06/04;248000;SANNOIS;95;95582;84,1;2;Appartement;4
27872;2020/06/04;156000;SARCELLES;95;95585;69,78;2;Appartement;4
27873;2020/06/04;175000;DUCOS;972;972207;72,26;1;Appartement;3
27874;2020/06/04;170000;FORT DE FRANCE;972;972209;92,58;1;Appartement;4
27875;2020/06/05;75000;LAON;02;02408;80,14;1;Maison;4
27876;2020/06/05;47500;SOISSONS;02;02722;31,84;1;Appartement;2
27877;2020/06/05;70000;SOISSONS;02;02722;73,94;1;Appartement;3
27878;2020/06/05;63000;SAINT-MARTIN-DE-BROMES;04;04189;20,5;1;Maison;1
27879;2020/06/05;220000;MONTGENEVRE;05;05085;25,1;3;Appartement;4
27880;2020/06/05;55000;LES ORRES;05;05098;28,96;2;Appartement;2
27881;2020/06/05;181000;VALLOUISE-PELVOUX;05;05101;43,44;2;Appartement;2
27882;2020/06/05;212000;PUY-SANIERES;05;05111;101,99;1;Appartement;4
27883;2020/06/05;136000;SAVINES-LE-LAC;05;05164;49,55;1;Appartement;3
27884;2020/06/05;190000;ANTIBES;06;06004;55,58;1;Appartement;2
27885;2020/06/05;1050000;BEAULIEU SUR MER;06;06011;93;2;Appartement;3
27886;2020/06/05;63500;LE CANNET;06;06030;23,02;2;Appartement;1
27887;2020/06/05;250000;MOUGINS;06;06085;83,77;1;Maison;4
27888;2020/06/05;390000;NICE;06;06088;93,3;1;Maison;4
27889;2020/06/05;138800;NICE;06;06088;35,53;2;Appartement;1
27890;2020/06/05;102700;NICE;06;06088;25,49;1;Appartement;1
27891;2020/06/05;675000;NICE;06;06088;125,28;2;Appartement;5
27892;2020/06/05;293000;NICE;06;06088;57,92;1;Appartement;2
27893;2020/06/05;142400;NICE;06;06088;23,13;2;Appartement;1
27894;2020/06/05;137000;NICE;06;06088;32;2;Appartement;1
27895;2020/06/05;202000;ROQUEBRUNE CAP MARTIN;06;06104;59,6;1;Appartement;1
27896;2020/06/05;425000;ROQUEBRUNE CAP MARTIN;06;06104;93,22;2;Appartement;4
27897;2020/06/05;214765;VALLAURIS;06;06155;24,57;1;Appartement;1
27898;2020/06/05;50000;BAZEILLES;08;08053;124,59;4;Appartement;3
27899;2020/06/05;67000;TROYES;10;10387;52,19;1;Appartement;2
27900;2020/06/05;67500;TROYES;10;10387;35,41;1;Appartement;2
27901;2020/06/05;118000;TROYES;10;10387;69,94;1;Appartement;3
27902;2020/06/05;58000;CARCASSONNE;11;11069;58,04;2;Appartement;3
27903;2020/06/05;52500;LEZIGNAN-CORBIERES;11;11203;41,06;1;Appartement;2
27904;2020/06/05;75000;PORT-LA-NOUVELLE;11;11266;34,29;1;Appartement;2
27905;2020/06/05;105000;MARSEILLE 11EME;13;13211;43,32;1;Appartement;3
27906;2020/06/05;85000;HOULGATE;14;14338;38,9;1;Appartement;3
27907;2020/06/05;90898;HOULGATE;14;14338;20,46;1;Appartement;1
27908;2020/06/05;136000;HOULGATE;14;14338;47,89;1;Appartement;3
27909;2020/06/05;104500;SAINT-ARNOULT;14;14557;52,19;1;Appartement;2
27910;2020/06/05;155370;ANGOULEME;16;16015;129,43;1;Appartement;3
27911;2020/06/05;;RUELLE-SUR-TOUVRE;16;16291;85,22;1;Maison;5
27912;2020/06/05;80000;BRIVE LA GAILLARDE;19;19031;45,7;2;Appartement;2
27913;2020/06/05;79700;DINAN;22;22050;35,32;1;Appartement;1
27914;2020/06/05;58000;SAINT-BRIEUC;22;22278;56,88;1;Appartement;2
27915;2020/06/05;40000;SAINT-BRIEUC;22;22278;67,24;2;Appartement;4
27916;2020/06/05;53000;BESANCON;25;25056;48,97;2;Appartement;2
27917;2020/06/05;62000;ROMANS-SUR-ISERE;26;26281;57,79;2;Appartement;4
27918;2020/06/05;76000;VALENCE;26;26362;61,95;2;Appartement;4
27919;2020/06/05;154650;VALENCE;26;26362;112,25;2;Appartement;6
27920;2020/06/05;179000;EVREUX;27;27229;123,5;1;Appartement;3
27921;2020/06/05;126500;EVREUX;27;27229;82,55;2;Appartement;3
27922;2020/06/05;217000;CHARTRES;28;28085;109,24;1;Appartement;4
27923;2020/06/05;64750;DREUX;28;28134;44,84;1;Appartement;2
27924;2020/06/05;87000;BREST;29;29019;59,81;1;Appartement;3
27925;2020/06/05;73000;MORLAIX;29;29151;70,31;1;Appartement;4
27926;2020/06/05;188500;AJACCIO;2A;2A004;47,23;1;Appartement;2
27927;2020/06/05;63060;CALVISSON;30;30062;30,7;2;Appartement;2
27928;2020/06/05;88350;LE GRAU DU ROI;30;30133;20,51;1;Appartement;1
27929;2020/06/05;222950;MONTAREN-ET-SAINT-MEDIERS;30;30174;88,3;1;Maison;4
27930;2020/06/05;64000;NIMES;30;30189;34,83;1;Appartement;2
27931;2020/06/05;572000;NIMES;30;30189;213,45;1;Appartement;4
27932;2020/06/05;51500;NIMES;30;30189;29,15;1;Appartement;2
27933;2020/06/05;106000;NIMES;30;30189;79,13;2;Appartement;5
27934;2020/06/05;142000;PONT ST ESPRIT;30;30202;89,32;1;Maison;4
27935;2020/06/05;60000;BESSIERES;31;31066;40,44;2;Appartement;2
27936;2020/06/05;93500;TOULOUSE;31;31555;18,07;1;Appartement;1
27937;2020/06/05;157000;TOULOUSE;31;31555;30,45;1;Appartement;1
27938;2020/06/05;207500;TOULOUSE;31;31555;66,47;1;Appartement;4
27939;2020/06/05;75229;TOULOUSE;31;31555;47,12;1;Appartement;2
27940;2020/06/05;91000;L ISLE JOURDAIN;32;32160;43,29;1;Appartement;2
27941;2020/06/05;222500;ARCACHON;33;33009;35;1;Appartement;2
27942;2020/06/05;400000;ARCACHON;33;33009;81,32;2;Appartement;3
27943;2020/06/05;223000;ARCACHON;33;33009;37,5;1;Appartement;1
27944;2020/06/05;591000;ARCACHON;33;33009;75,41;1;Appartement;3
27945;2020/06/05;128000;BLANQUEFORT;33;33056;66,55;1;Appartement;3
27946;2020/06/05;70800;BORDEAUX;33;33063;13,56;1;Appartement;1
27947;2020/06/05;162500;BORDEAUX;33;33063;50,75;1;Appartement;2
27948;2020/06/05;87303;LE BOUSCAT;33;33069;52,19;1;Appartement;2
27949;2020/06/05;55000;CENON;33;33119;18,27;1;Appartement;1
27950;2020/06/05;147048;EYSINES;33;33162;41,11;1;Appartement;2
